timestamp,temp_entrada_c,temp_saida_c,vazao_m3_h,potencia_kw,pressao_oleo_bar,nivel_tanque_pct
2026-01-07 11:35:00,27.01,22.53,84.17,137.11,2.73,65.4
2026-01-07 11:40:00,26.75,22.76,83.12,128.92,2.67,64.4
2026-01-07 11:45:00,26.9,22.7,82.14,134.2,2.71,66.3
2026-01-07 11:50:00,27.05,23.11,82.52,131.85,2.7,64.2
2026-01-07 11:55:00,26.69,22.6,83.23,139.25,2.69,66.3
2026-01-07 12:00:00,26.67,22.54,87.15,133.81,2.68,66.1
2026-01-07 12:05:00,26.53,22.51,82.22,134.56,2.73,65.2
2026-01-07 12:10:00,26.55,22.66,82.92,127.09,2.67,66.4
2026-01-07 12:15:00,26.36,22.51,80.59,123.42,2.59,63.3
2026-01-07 12:20:00,27.0,23.37,84.52,124.77,2.71,65.8
2026-01-07 12:25:00,27.27,23.31,86.11,126.23,2.63,64.9
2026-01-07 12:30:00,27.17,22.79,86.73,137.58,2.59,69.9
2026-01-07 12:35:00,26.4,22.58,83.14,126.2,2.61,65.8
2026-01-07 12:40:00,26.99,23.1,84.04,123.79,2.69,64.7
2026-01-07 12:45:00,27.16,22.48,82.19,146.41,2.66,63.6
2026-01-07 12:50:00,26.69,22.61,83.87,130.89,2.54,67.6
2026-01-07 12:55:00,26.83,22.5,83.31,131.14,2.64,65.1
2026-01-07 13:00:00,26.3,21.89,82.64,139.89,2.74,64.5
2026-01-07 13:05:00,26.87,22.45,82.82,135.19,2.64,66.2
2026-01-07 13:10:00,26.53,22.66,83.58,132.68,2.65,66.7
2026-01-07 13:15:00,26.85,22.64,81.69,131.74,2.73,66.7
2026-01-07 13:20:00,26.41,22.54,81.79,127.21,2.71,65.8
2026-01-07 13:25:00,26.94,22.05,86.64,146.15,2.72,66.0
2026-01-07 13:30:00,27.06,23.18,89.13,132.31,2.49,66.1
2026-01-07 13:35:00,26.6,22.58,79.32,133.0,2.76,66.3
2026-01-07 13:40:00,26.52,22.49,79.16,130.49,2.7,66.5
2026-01-07 13:45:00,26.26,22.34,79.9,130.86,2.81,67.5
2026-01-07 13:50:00,26.74,22.1,82.01,142.69,2.61,65.9
2026-01-07 13:55:00,26.66,21.75,84.49,145.63,2.55,64.7
2026-01-07 14:00:00,26.42,22.23,83.71,133.65,2.66,65.7
2026-01-07 14:05:00,26.92,22.94,82.65,126.44,2.64,67.0
2026-01-07 14:10:00,26.69,22.94,83.52,129.38,2.69,63.3
2026-01-07 14:15:00,26.54,22.28,80.45,134.64,2.72,63.3
2026-01-07 14:20:00,26.67,22.42,81.56,133.3,2.65,67.3
2026-01-07 14:25:00,27.08,22.91,82.1,137.3,2.64,68.3
2026-01-07 14:30:00,26.97,22.57,78.18,131.74,2.68,64.1
2026-01-07 14:35:00,26.79,22.34,79.22,141.89,2.64,66.2
2026-01-07 14:40:00,26.98,22.55,79.31,136.71,2.63,65.4
2026-01-07 14:45:00,26.53,22.26,84.01,136.35,2.71,65.7
2026-01-07 14:50:00,26.83,22.75,82.7,131.08,2.73,66.5
2026-01-07 14:55:00,26.87,22.34,83.61,134.14,2.72,64.1
2026-01-07 15:00:00,26.72,22.35,77.47,135.12,2.64,64.4
2026-01-07 15:05:00,26.95,22.35,78.35,140.08,2.52,65.7
2026-01-07 15:10:00,26.65,22.07,83.71,141.88,2.64,65.9
2026-01-07 15:15:00,26.97,22.95,75.09,129.32,2.6,64.5
2026-01-07 15:20:00,26.99,22.96,85.1,125.36,2.64,67.3
2026-01-07 15:25:00,26.12,21.92,77.47,128.41,2.61,65.5
2026-01-07 15:30:00,27.16,23.02,84.13,139.47,2.65,65.6
2026-01-07 15:35:00,26.1,21.51,79.8,136.03,2.59,66.6
2026-01-07 15:40:00,26.71,22.22,84.63,143.12,2.57,66.0
2026-01-07 15:45:00,27.13,22.44,90.03,139.99,2.72,67.5
2026-01-07 15:50:00,26.8,22.28,76.32,136.95,2.59,64.9
2026-01-07 15:55:00,26.52,22.04,83.74,140.22,2.65,64.2
2026-01-07 16:00:00,26.61,21.89,77.48,138.43,2.71,65.8
2026-01-07 16:05:00,27.15,22.6,83.07,144.12,2.71,66.4
2026-01-07 16:10:00,26.42,21.97,81.48,137.82,2.7,64.5
2026-01-07 16:15:00,27.19,22.38,82.32,144.52,2.67,64.2
2026-01-07 16:20:00,26.9,22.42,79.72,136.76,2.7,66.6
2026-01-07 16:25:00,26.62,22.25,83.95,138.89,2.73,65.2
2026-01-07 16:30:00,26.78,22.53,78.38,138.61,2.68,64.2
2026-01-07 16:35:00,26.68,22.04,85.11,140.68,2.54,67.8
2026-01-07 16:40:00,27.16,22.38,80.99,147.52,2.62,65.5
2026-01-07 16:45:00,27.13,22.67,78.51,135.24,2.7,68.1
2026-01-07 16:50:00,26.52,21.72,86.01,146.04,2.62,66.5
2026-01-07 16:55:00,26.86,22.87,81.86,132.17,2.75,66.9
2026-01-07 17:00:00,26.75,22.28,86.8,135.74,2.65,66.1
2026-01-07 17:05:00,27.3,22.82,85.1,139.37,2.66,62.5
2026-01-07 17:10:00,26.65,22.33,80.06,135.25,2.72,64.8
2026-01-07 17:15:00,27.39,22.3,81.85,144.76,2.65,66.3
2026-01-07 17:20:00,26.99,22.5,82.37,139.39,2.67,67.1
2026-01-07 17:25:00,26.72,22.31,85.9,138.25,2.71,63.9
2026-01-07 17:30:00,26.85,22.33,83.18,138.75,2.57,66.5
2026-01-07 17:35:00,26.82,22.8,82.54,131.1,2.64,64.9
2026-01-07 17:40:00,26.72,22.38,81.61,135.59,2.71,66.9
2026-01-07 17:45:00,27.07,22.29,82.0,141.45,2.67,66.6
2026-01-07 17:50:00,26.75,22.37,85.4,137.68,2.75,67.7
2026-01-07 17:55:00,26.52,22.18,82.16,134.0,2.57,68.2
2026-01-07 18:00:00,26.98,22.1,81.18,151.8,2.56,67.3
2026-01-07 18:05:00,26.63,21.74,80.77,139.71,2.71,67.9
2026-01-07 18:10:00,26.9,22.22,80.82,139.18,2.72,66.1
2026-01-07 18:15:00,26.87,22.43,78.71,135.43,2.66,70.9
2026-01-07 18:20:00,26.89,22.39,80.36,144.28,2.69,64.9
2026-01-07 18:25:00,27.62,23.25,86.0,133.28,2.72,65.9
2026-01-07 18:30:00,27.14,22.82,81.76,137.03,2.62,68.1
2026-01-07 18:35:00,27.2,22.88,84.06,136.85,2.63,67.9
2026-01-07 18:40:00,26.71,22.28,76.12,137.19,2.69,67.5
2026-01-07 18:45:00,27.0,22.67,83.76,139.94,2.73,67.8
2026-01-07 18:50:00,27.23,23.02,81.95,137.61,2.61,63.6
2026-01-07 18:55:00,26.93,22.27,81.18,139.21,2.67,69.2
2026-01-07 19:00:00,27.42,22.76,82.86,141.61,2.67,66.5
2026-01-07 19:05:00,26.9,21.87,81.19,140.68,2.71,68.7
2026-01-07 19:10:00,27.15,22.7,77.14,136.95,2.68,63.8
2026-01-07 19:15:00,27.08,22.39,84.78,139.49,2.65,67.2
2026-01-07 19:20:00,27.28,22.58,83.11,141.11,2.76,66.0
2026-01-07 19:25:00,27.09,22.52,81.74,134.29,2.66,67.7
2026-01-07 19:30:00,27.2,22.37,80.14,144.06,2.67,67.4
2026-01-07 19:35:00,27.22,22.38,78.91,137.7,2.6,67.4
2026-01-07 19:40:00,27.1,22.38,83.17,142.48,2.65,65.3
2026-01-07 19:45:00,27.42,22.83,86.67,136.94,2.73,66.8
2026-01-07 19:50:00,27.37,22.81,83.18,137.06,2.72,66.7
2026-01-07 19:55:00,27.3,22.98,79.24,138.58,2.73,67.7
2026-01-07 20:00:00,27.23,22.77,83.29,139.87,2.73,68.4
2026-01-07 20:05:00,27.55,23.03,82.63,142.18,2.83,67.2
2026-01-07 20:10:00,27.3,22.91,84.96,142.07,2.66,65.1
2026-01-07 20:15:00,27.3,22.51,84.35,140.88,2.61,67.2
2026-01-07 20:20:00,27.41,22.43,75.4,148.82,2.64,70.9
2026-01-07 20:25:00,27.82,23.36,84.26,133.88,2.67,69.5
2026-01-07 20:30:00,27.08,22.31,80.42,144.29,2.65,62.6
2026-01-07 20:35:00,27.62,23.18,79.41,135.5,2.72,67.1
2026-01-07 20:40:00,26.97,22.34,82.53,137.62,2.79,68.4
2026-01-07 20:45:00,27.51,22.97,84.07,141.19,2.81,66.8
2026-01-07 20:50:00,27.86,23.0,78.97,146.08,2.75,66.4
2026-01-07 20:55:00,27.6,23.05,84.88,142.44,2.85,66.7
2026-01-07 21:00:00,27.54,22.56,85.06,146.79,2.7,67.9
2026-01-07 21:05:00,27.37,22.7,83.31,141.54,2.63,65.4
2026-01-07 21:10:00,27.53,22.96,81.06,140.84,2.79,68.9
2026-01-07 21:15:00,27.47,23.05,80.82,137.93,2.62,67.0
2026-01-07 21:20:00,27.35,22.55,85.88,145.37,2.68,65.7
2026-01-07 21:25:00,27.49,22.52,79.58,145.58,2.76,68.8
2026-01-07 21:30:00,27.62,22.81,86.06,146.53,2.73,64.8
2026-01-07 21:35:00,27.4,22.08,83.02,145.95,2.73,66.3
2026-01-07 21:40:00,27.4,22.28,83.24,147.52,2.67,66.3
2026-01-07 21:45:00,27.28,22.59,79.25,136.52,2.74,70.4
2026-01-07 21:50:00,27.73,23.04,83.2,142.33,2.8,66.2
2026-01-07 21:55:00,27.78,22.89,85.15,149.84,2.75,64.0
2026-01-07 22:00:00,27.72,23.15,80.32,137.69,2.7,66.4
2026-01-07 22:05:00,27.92,22.84,84.95,148.0,2.67,67.9
2026-01-07 22:10:00,27.71,22.83,83.97,146.75,2.7,68.4
2026-01-07 22:15:00,27.8,22.94,82.19,137.59,2.78,70.7
2026-01-07 22:20:00,27.79,22.82,85.98,144.67,2.78,69.4
2026-01-07 22:25:00,27.71,22.48,78.39,149.77,2.71,67.6
2026-01-07 22:30:00,27.61,22.76,84.81,135.52,2.63,66.0
2026-01-07 22:35:00,28.32,23.53,88.04,140.93,2.79,69.7
2026-01-07 22:40:00,27.66,22.47,87.64,153.23,2.71,66.8
2026-01-07 22:45:00,27.63,22.56,85.07,150.46,2.81,66.3
2026-01-07 22:50:00,27.91,23.17,83.39,143.48,2.72,66.7
2026-01-07 22:55:00,27.88,23.05,82.6,146.14,2.71,65.5
2026-01-07 23:00:00,27.48,22.6,83.49,145.09,2.78,66.7
2026-01-07 23:05:00,28.13,23.2,85.66,147.24,2.92,67.0
2026-01-07 23:10:00,27.84,23.34,82.33,137.59,2.82,68.5
2026-01-07 23:15:00,27.6,23.14,86.3,139.04,2.79,66.8
2026-01-07 23:20:00,28.19,23.56,89.79,140.02,2.81,65.5
2026-01-07 23:25:00,28.07,23.45,84.36,144.4,2.68,65.0
2026-01-07 23:30:00,27.61,22.91,81.2,145.81,2.72,67.7
2026-01-07 23:35:00,28.38,23.36,81.26,150.26,2.64,67.5
2026-01-07 23:40:00,28.12,23.29,86.62,143.02,2.9,66.6
2026-01-07 23:45:00,27.97,23.04,84.58,142.41,2.89,66.7
2026-01-07 23:50:00,28.38,23.81,86.98,144.32,2.82,68.0
2026-01-07 23:55:00,28.04,23.27,83.51,144.36,2.81,69.5
